"time","open","high","low","close","volume","volumeq"
"2019-11-14 13:00:00+00",8636.54,8639.28,8606.01,8628.99,1091.67,9413532
"2019-11-14 12:00:00+00",8626.64,8637.56,8595.54,8636.54,1355.7,11685735
"2019-11-14 11:00:00+00",8635,8654.34,8620.12,8626.64,968.51,8365227
"2019-11-14 10:00:00+00",8616.33,8651.88,8594.07,8635,2036.14,1.756638E+7
"2019-11-14 09:00:00+00",8668.36,8668.36,8582.6,8616.33,3932.55,3.391058E+7
"2019-11-14 08:00:00+00",8695.16,8705,8650.06,8668.36,1453.06,12617129
"2019-11-14 07:00:00+00",8704.39,8730,8677.17,8695.16,1633.12,14201761
"2019-11-14 06:00:00+00",8687.48,8741.23,8650,8704.39,1724.24,14975531
"2019-11-14 05:00:00+00",8759.2,8770.11,8655,8687.48,2590.17,22548344
"2019-11-14 04:00:00+00",8747.9,8770.28,8743.75,8759.2,790.3,6920105.5
"2019-11-14 03:00:00+00",8756.01,8760.06,8735.98,8747.9,973.84,8519274
"2019-11-14 02:00:00+00",8777.91,8789.08,8756,8756.01,609.39,5347635.5
"2019-11-14 01:00:00+00",8777.12,8800,8770.11,8777.91,950.33,8349363.5
"2019-11-14 00:00:00+00",8766.48,8795,8763.35,8777.12,991.37,8707179
"2019-11-13 23:00:00+00",8769.99,8770.39,8755.6,8766.48,389.43,3412697.8
"2019-11-13 22:00:00+00",8763.32,8777.11,8756.39,8769.99,638.59,5599308.5
"2019-11-13 21:00:00+00",8778.4,8796.16,8755.23,8763.32,1477.1,12963999
"2019-11-13 20:00:00+00",8756.69,8784.99,8752.3,8778.4,1011.73,8871061
"2019-11-13 19:00:00+00",8769.63,8782,8755.02,8756.69,807.33,7078776.5
"2019-11-13 18:00:00+00",8764.62,8785,8760.26,8769.63,1204.96,10571142
"2019-11-13 17:00:00+00",8751.18,8771.93,8739.05,8764.62,1103.76,9666865
"2019-11-13 16:00:00+00",8750.77,8763.08,8738.98,8751.18,1034.04,9048341
"2019-11-13 15:00:00+00",8758.36,8781.92,8736,8750.77,1188.01,10403756
"2019-11-13 14:00:00+00",8763.69,8764.71,8732,8758.36,1446.34,12652192
"2019-11-13 13:00:00+00",8773.07,8803,8751.16,8763.69,1366.81,1.198941E+7
"2019-11-13 12:00:00+00",8793.72,8794.27,8750.01,8773.07,1397.25,1.226027E+7
"2019-11-13 11:00:00+00",8777.01,8811.24,8770,8793.72,1648.08,14487884
"2019-11-13 10:00:00+00",8779.82,8807,8740.56,8777.01,1876.68,1.646151E+7
"2019-11-13 09:00:00+00",8744.26,8799.82,8731.46,8779.82,1850.24,16218307
"2019-11-13 08:00:00+00",8749.3,8767,8740,8744.26,1128.59,9879414
"2019-11-13 07:00:00+00",8725.69,8759.49,8713.66,8749.3,818.58,7153691
"2019-11-13 06:00:00+00",8732.97,8752.44,8722.75,8725.69,576.7,5039687
"2019-11-13 05:00:00+00",8767,8767.47,8702,8732.97,658.81,5753753
"2019-11-13 04:00:00+00",8767,8767,8767,8767,0,0
"2019-11-13 03:00:00+00",8767,8767,8767,8767,0,0
"2019-11-13 02:00:00+00",8786.26,8787.62,8761.11,8767,816.13,7158732
"2019-11-13 01:00:00+00",8821.94,8844.99,8760.58,8786.26,1684.81,14821645
"2019-11-13 00:00:00+00",8778.56,8823.11,8768.2,8821.94,980.81,8622644
"2019-11-12 23:00:00+00",8771.98,8790,8755,8778.56,652.82,5725277
"2019-11-12 22:00:00+00",8794.21,8799.5,8763.66,8771.98,1131.93,9940775
"2019-11-12 21:00:00+00",8774.51,8824.24,8755,8794.21,1559.36,1.370048E+7
"2019-11-12 20:00:00+00",8750.15,8789.6,8746.4,8774.51,1137.01,9973668
"2019-11-12 19:00:00+00",8742.77,8760.36,8731.48,8750.15,969.56,8482544
"2019-11-12 18:00:00+00",8716.87,8765.04,8708.1,8742.77,1520.23,13288735
"2019-11-12 17:00:00+00",8705.27,8730,8683.39,8716.87,1662.91,14483957
"2019-11-12 16:00:00+00",8681.57,8733,8567.6,8705.27,4341.14,37598896
"2019-11-12 15:00:00+00",8672.9,8707.89,8645.61,8681.57,1946.98,16904968
"2019-11-12 14:00:00+00",8721.2,8726.98,8642.71,8672.9,2480.92,21551858
"2019-11-12 13:00:00+00",8748.77,8888,8660,8721.2,4816.97,42242932
"2019-11-12 12:00:00+00",8750,8759.33,8729.59,8748.77,1091.13,9541049
"2019-11-12 11:00:00+00",8760.46,8771.77,8743.27,8750,1001.37,8770514
"2019-11-12 10:00:00+00",8749.93,8770.53,8712.35,8760.46,1575.32,13771816
"2019-11-12 09:00:00+00",8772.37,8775.31,8747.28,8749.93,1116.28,9777042
"2019-11-12 08:00:00+00",8766.54,8786,8760.78,8772.37,1311.67,11509274
"2019-11-12 07:00:00+00",8753.58,8773.88,8744,8766.54,1047.61,9.17678E+6
"2019-11-12 06:00:00+00",8744.88,8796,8736.32,8753.58,1713.91,15026074
"2019-11-12 05:00:00+00",8740.65,8759.49,8723.88,8744.88,831.54,7270550.5
"2019-11-12 04:00:00+00",8747.21,8767,8705,8740.65,1376.44,12028089
"2019-11-12 03:00:00+00",8738.06,8778.26,8738.06,8747.21,1018.97,8924059
"2019-11-12 02:00:00+00",8741.68,8756.56,8722.13,8738.06,776.64,6786720.5
"2019-11-12 01:00:00+00",8733.27,8761.82,8713.93,8741.68,1011.21,8.8357E+6
"2019-11-12 00:00:00+00",8723.88,8742.89,8700.17,8733.27,1119.56,9762849
"2019-11-11 23:00:00+00",8739.64,8743.75,8699,8723.88,637.99,5568855.5
"2019-11-11 22:00:00+00",8726.84,8753.88,8723,8739.64,566.5,4951607.5
"2019-11-11 21:00:00+00",8763.76,8765.3,8723,8726.84,713.85,6.2412E+6
"2019-11-11 20:00:00+00",8769.64,8776.17,8733.87,8763.76,1174.61,10279269
"2019-11-11 19:00:00+00",8737,8800,8726.31,8769.64,1303.95,11426081
"2019-11-11 18:00:00+00",8734.42,8745,8717.97,8737,737.42,6.44011E+6
"2019-11-11 17:00:00+00",8723.59,8746.42,8697.95,8734.42,1249.08,10905298
"2019-11-11 16:00:00+00",8749.65,8749.81,8693.88,8723.59,1632.04,14238392
"2019-11-11 15:00:00+00",8723.7,8754.23,8707.07,8749.65,1527,13333023
"2019-11-11 14:00:00+00",8715.82,8730.27,8692,8723.7,1097.37,9557797
"2019-11-11 13:00:00+00",8726.74,8730,8690,8715.82,1418.14,12349537
"2019-11-11 12:00:00+00",8714.41,8744.95,8680.28,8726.74,2258.32,19666888
"2019-11-11 11:00:00+00",8659.65,8728.38,8632.26,8714.41,3048.82,26497536
"2019-11-11 10:00:00+00",8764.63,8766.94,8618.68,8659.65,5763.49,50049676
"2019-11-11 09:00:00+00",8814.44,8814.44,8761,8764.63,1500.56,1.318584E+7
"2019-11-11 08:00:00+00",8789.61,8825.89,8759.77,8814.44,2042.13,17963436
"2019-11-11 07:00:00+00",8900.08,8900.52,8744.33,8789.61,4202.09,37033012
"2019-11-11 06:00:00+00",8939.9,8956.39,8850,8900.08,2635.94,23465768
"2019-11-11 05:00:00+00",9019.57,9035.64,8926.7,8939.9,2805.18,25158648
"2019-11-11 04:00:00+00",9054.03,9054.07,9003.88,9019.57,1236.96,11167992
"2019-11-11 03:00:00+00",9062.73,9072.32,9040.55,9054.03,826.06,7482340.5
"2019-11-11 02:00:00+00",9042.97,9065,9035.01,9062.73,830.2,7510709.5
"2019-11-11 01:00:00+00",9039.47,9057.34,9027,9042.97,1109.4,10034258
"2019-11-11 00:00:00+00",9082.34,9099.92,9027.76,9039.47,1315.51,11915852
"2019-11-10 23:00:00+00",9041.86,9099,9039.11,9082.34,992.85,9002292
"2019-11-10 22:00:00+00",9033,9050,9023,9041.86,883.66,7984326
"2019-11-10 21:00:00+00",9048.29,9065.99,9030,9033,1008.84,9122965
"2019-11-10 20:00:00+00",9037.98,9060,9031,9048.29,1021.46,9236319
"2019-11-10 19:00:00+00",9037,9058.78,9023.01,9037.98,1193.72,1.078986E+7
"2019-11-10 18:00:00+00",9020.63,9066.99,9013.09,9037,2182.52,19722114
"2019-11-10 17:00:00+00",8800.64,9147.19,8787.37,9020.63,7314.69,65896764
"2019-11-10 16:00:00+00",8830.63,8833.63,8793.5,8800.64,1138.06,10029133
"2019-11-10 15:00:00+00",8812.2,8833.66,8783.5,8830.63,1116.8,9842134
"2019-11-10 14:00:00+00",8841.21,8848.35,8790.56,8812.2,1276.57,11257312
"2019-11-10 13:00:00+00",8829.51,8859.39,8829.51,8841.21,775.13,6855853
"2019-11-10 12:00:00+00",8847.19,8861.63,8824.05,8829.51,1146.2,10136889
"2019-11-10 11:00:00+00",8822.95,8855.01,8817.48,8847.19,810.03,7.15852E+6
"2019-11-10 10:00:00+00",8822.78,8848.35,8811,8822.95,697.18,6155672
"2019-11-10 09:00:00+00",8848.11,8888,8817.15,8822.78,1338.66,11839333
"2019-11-10 08:00:00+00",8843.67,8855.43,8832.58,8848.11,830.82,7348880.5
"2019-11-10 07:00:00+00",8857.35,8890,8830,8843.67,1453.47,12868102
"2019-11-10 06:00:00+00",8783.34,8864,8783.33,8857.35,1812.56,16004029
"2019-11-10 05:00:00+00",8773.33,8803.26,8772.46,8783.34,865.39,7604065.5
"2019-11-10 04:00:00+00",8771.64,8776.48,8750,8773.33,602.97,5285304.5
"2019-11-10 03:00:00+00",8780.19,8791.36,8760,8771.64,567.03,4974341.5
"2019-11-10 02:00:00+00",8774.52,8793.45,8766.38,8780.19,715.05,6277238.5
"2019-11-10 01:00:00+00",8809.41,8810.43,8770.58,8774.52,536.79,4720911.5
"2019-11-10 00:00:00+00",8796.05,8831,8790.12,8809.41,688.37,6065314
"2019-11-09 23:00:00+00",8810,8819.43,8773.01,8796.05,913.67,8038334
"2019-11-09 22:00:00+00",8782.14,8810.78,8782.12,8810,558.48,4911236
"2019-11-09 21:00:00+00",8757.7,8789.99,8756.61,8782.14,689.41,6049845
"2019-11-09 20:00:00+00",8766.71,8780.17,8756,8757.7,608.56,5336448
"2019-11-09 19:00:00+00",8774.98,8787.79,8760.42,8766.71,699.23,6136437.5
"2019-11-09 18:00:00+00",8753.87,8790.31,8742.64,8774.98,1095.84,9606453
"2019-11-09 17:00:00+00",8800.75,8827.09,8724.88,8753.87,2455.51,21530168
"2019-11-09 16:00:00+00",8820.66,8834.15,8774,8800.75,1732.88,1.525217E+7
"2019-11-09 15:00:00+00",8859.32,8870,8775,8820.66,1719.8,15181818
"2019-11-09 14:00:00+00",8843.55,8874.9,8833.2,8859.32,1177.81,1.042638E+7
"2019-11-09 13:00:00+00",8817.7,8856,8816,8843.55,1027.09,9080007
"2019-11-09 12:00:00+00",8849.34,8855.45,8812.16,8817.7,1062.61,9384846
"2019-11-09 11:00:00+00",8831.18,8864.34,8830,8849.34,907.65,8032684
"2019-11-09 10:00:00+00",8816.02,8852,8816.02,8831.18,1001.38,8851321
"2019-11-09 09:00:00+00",8823.73,8838.76,8807,8816.02,1108.74,9779826
"2019-11-09 08:00:00+00",8869.88,8878.04,8812.75,8823.73,1268.47,11227603
"2019-11-09 07:00:00+00",8826.99,8880,8826.99,8869.88,2017.22,17869256
"2019-11-09 06:00:00+00",8826.47,8837.26,8815.71,8826.99,939.38,8293169
"2019-11-09 05:00:00+00",8836.48,8838.26,8805.58,8826.47,836.05,7373131.5
"2019-11-09 04:00:00+00",8820.81,8842.49,8813.68,8836.48,1139.64,10059947
"2019-11-09 03:00:00+00",8807.03,8829,8788.16,8820.81,1373.97,12101806
"2019-11-09 02:00:00+00",8813.02,8832.51,8785.97,8807.03,985,8677784
"2019-11-09 01:00:00+00",8773.73,8827.44,8730.5,8813.02,1531.97,13451627
"2019-11-09 00:00:00+00",8802.18,8833.63,8768.9,8773.73,1085.28,9.55376E+6
"2019-11-08 23:00:00+00",8874.04,8881.17,8802.04,8802.18,1272.71,11263497
"2019-11-08 22:00:00+00",8810.28,8904.5,8810.24,8874.04,1804.49,1.599774E+7
"2019-11-08 21:00:00+00",8807.26,8844,8802.33,8810.28,822.92,7258435
"2019-11-08 20:00:00+00",8820.42,8841.45,8795.1,8807.26,1122.62,9901379
"2019-11-08 19:00:00+00",8779.21,8857.14,8774.02,8820.42,1845.52,16268976
"2019-11-08 18:00:00+00",8764.21,8798.45,8757.5,8779.21,1371.88,12041642
"2019-11-08 17:00:00+00",8821.14,8821.4,8715,8764.21,2674.36,23474156
"2019-11-08 16:00:00+00",8772.08,8824,8728,8821.14,3084.2,2.705095E+7
"2019-11-08 15:00:00+00",8810.59,8853,8696,8772.08,7089.96,62179072
"2019-11-08 14:00:00+00",9011.76,9012.16,8760,8810.59,8394.62,74361176
"2019-11-08 13:00:00+00",9026.27,9035,8983,9011.76,1897.82,17099998
"2019-11-08 12:00:00+00",9026.13,9073.07,9020,9026.27,1724.56,15596032
"2019-11-08 11:00:00+00",9045.44,9054.36,9009.35,9026.13,1754.07,15839792
"2019-11-08 10:00:00+00",9085.63,9086.4,8955,9045.44,6365.03,57405112
"2019-11-08 09:00:00+00",9144.4,9158.75,9061.88,9085.63,4205.98,38279924
"2019-11-08 08:00:00+00",9191.25,9206.89,9110,9144.4,2737.17,25070758
"2019-11-08 07:00:00+00",9207.46,9214.17,9171,9191.25,921.6,8.47235E+6
"2019-11-08 06:00:00+00",9223.52,9238.69,9192.2,9207.46,1197.33,11026511
"2019-11-08 05:00:00+00",9239.98,9261,9215.99,9223.52,1295.88,11970767
"2019-11-08 04:00:00+00",9237.68,9245.83,9226.22,9239.98,709.77,6555984.5
"2019-11-08 03:00:00+00",9221.33,9257.47,9215.47,9237.68,848.85,7839825
"2019-11-08 02:00:00+00",9205.48,9242.02,9204.82,9221.33,1057.7,9.76105E+6
"2019-11-08 01:00:00+00",9216.2,9217.11,9176.45,9205.48,1233.1,11340411
"2019-11-08 00:00:00+00",9229.42,9237.6,9202,9216.2,736.54,6791968.5
"2019-11-07 23:00:00+00",9224.93,9265.88,9211.51,9229.42,1359.34,12554611
"2019-11-07 22:00:00+00",9196.61,9225,9101,9224.93,2841.08,26041918
"2019-11-07 21:00:00+00",9201.23,9217.99,9185.14,9196.61,656.05,6036701
"2019-11-07 20:00:00+00",9214.27,9218.94,9196.87,9201.23,691.18,6364864
"2019-11-07 19:00:00+00",9199.37,9215.7,9188.07,9214.27,758.88,6983338.5
"2019-11-07 18:00:00+00",9209.29,9221.17,9192.58,9199.37,700.22,6448484
"2019-11-07 17:00:00+00",9191.93,9234.34,9178.05,9209.29,1168.16,10762376
"2019-11-07 16:00:00+00",9223.6,9230.17,9186,9191.93,1294.07,11917557
"2019-11-07 15:00:00+00",9202.82,9240,9184.86,9223.6,1558.46,14359666
"2019-11-07 14:00:00+00",9180.05,9232.2,9165.01,9202.82,1915.4,17631098
"2019-11-07 13:00:00+00",9197.11,9214.22,9119,9180.05,2240.34,20555788
"2019-11-07 12:00:00+00",9208,9225.39,9185,9197.11,1415.65,13028169
"2019-11-07 11:00:00+00",9195,9214.71,9195,9208,96.02,884163.06
"2019-11-07 10:00:00+00",9232.42,9234.05,9225.97,9226.04,62.79,579466.56
"2019-11-07 09:00:00+00",9265.4,9268.99,9250,9255.54,356.97,3306052
"2019-11-07 08:00:00+00",9250.01,9289.56,9215,9258.95,1150.79,10645172
"2019-11-07 07:00:00+00",9304.45,9308.07,9279.27,9287.1,891.85,8287699
"2019-11-07 06:00:00+00",9293.99,9310.46,9259.88,9304.45,1474.26,13684979
"2019-11-07 05:00:00+00",9300.09,9314.97,9283.9,9293.99,1148.05,10681056
"2019-11-07 04:00:00+00",9297.06,9311.98,9276.66,9300.09,953.2,8861662
"2019-11-07 03:00:00+00",9323.16,9327.45,9275.12,9297.06,2031.18,18884912
"2019-11-07 02:00:00+00",9340.83,9375,9301.93,9323.16,1565.92,14628705
"2019-11-07 01:00:00+00",9339.05,9367.99,9322.68,9340.83,949.17,8866826
"2019-11-07 00:00:00+00",9337.15,9363.58,9335,9339.05,877.99,8209983
"2019-11-06 23:00:00+00",9320.13,9350.97,9315.15,9337.15,1403.09,13096899
"2019-11-06 22:00:00+00",9293.01,9321.58,9293,9320.13,696.93,6490714.5
"2019-11-06 21:00:00+00",9293.5,9307.17,9272.52,9293.01,783.59,7280036.5
"2019-11-06 20:00:00+00",9304.15,9340,9292.23,9293.5,1050.64,9780045
"2019-11-06 19:00:00+00",9294.04,9311.21,9265.5,9304.15,1186.06,11012278
"2019-11-06 18:00:00+00",9319.64,9322.26,9250.01,9294.04,1556.35,14449508
"2019-11-06 17:00:00+00",9334.93,9334.93,9285,9319.64,1498.56,13950215
"2019-11-06 16:00:00+00",9323.65,9351,9320.06,9334.93,1258.34,11748454
"2019-11-06 15:00:00+00",9319.55,9351.94,9303,9323.65,1767.97,16499689
"2019-11-06 14:00:00+00",9354.65,9361.53,9306,9319.55,1642.7,15342212
"2019-11-06 13:00:00+00",9369.1,9391.75,9335,9354.65,1459.48,13656027
"2019-11-06 12:00:00+00",9347.38,9389.9,9338.11,9369.1,1439.15,13477284
"2019-11-06 11:00:00+00",9360.78,9374.85,9332,9347.38,1573.63,14716385
"2019-11-06 10:00:00+00",9399.9,9402,9348,9360.78,2072.42,19424352
"2019-11-06 09:00:00+00",9389.65,9406,9370,9399.9,1904.57,1.788368E+7
"2019-11-06 08:00:00+00",9378.16,9440.91,9359.35,9389.65,3136.8,2.947422E+7
"2019-11-06 07:00:00+00",9331.29,9390,9312.39,9378.16,1740.43,16286289
"2019-11-06 06:00:00+00",9333.09,9350,9310.01,9331.29,1251.75,11684099
"2019-11-06 05:00:00+00",9305,9335,9296.96,9333.09,1360.93,12681491
"2019-11-06 04:00:00+00",9300.76,9306.96,9276.01,9305,841.12,7812995
"2019-11-06 03:00:00+00",9307.45,9332.94,9298.3,9300.76,874.69,8146086
"2019-11-06 02:00:00+00",9293.68,9312.29,9266.16,9307.45,1231.87,11437272
"2019-11-06 01:00:00+00",9308.66,9321.2,9270,9293.68,2119.8,19714572
"2019-11-06 00:00:00+00",9315.49,9344.58,9288.91,9308.66,1475.47,13752919
"2019-11-05 23:00:00+00",9340.34,9346,9275,9315.49,1078.63,10043314
"2019-11-05 22:00:00+00",9351.25,9391.25,9337.01,9340.34,779.07,7289250.5
"2019-11-05 21:00:00+00",9388.57,9415.33,9301,9351.25,1956.7,18292718
"2019-11-05 20:00:00+00",9331.39,9408.14,9326.71,9388.57,1092.85,10229444
"2019-11-05 19:00:00+00",9339.91,9358.61,9319.33,9331.39,1063.79,9939916
"2019-11-05 18:00:00+00",9337.39,9376,9320,9339.91,1397.12,13070125
"2019-11-05 17:00:00+00",9369.61,9386.99,9255.37,9337.39,2033.28,18975138
"2019-11-05 16:00:00+00",9345.41,9389.94,9325.52,9369.61,2014.87,18852914
"2019-11-05 15:00:00+00",9237.82,9379,9237.46,9345.41,2831.49,26370146
"2019-11-05 14:00:00+00",9295.78,9309.38,9217,9237.82,2075.51,1.924955E+7
"2019-11-05 13:00:00+00",9286.04,9328,9276.18,9295.78,1542.65,14353317
"2019-11-05 12:00:00+00",9280.22,9301.03,9265.65,9286.04,1323.27,12289871
"2019-11-05 11:00:00+00",9287.66,9306.04,9265,9280.22,1435.04,13320868
"2019-11-05 10:00:00+00",9236.5,9331,9230,9287.66,2656.72,24676304
"2019-11-05 09:00:00+00",9225,9256.96,9193.76,9236.5,1618.19,14938951
"2019-11-05 08:00:00+00",9285.03,9285.76,9175.76,9225,4227.07,3.89497E+7
"2019-11-05 07:00:00+00",9381.4,9382.34,9270,9285.03,2921.87,27209162
"2019-11-05 06:00:00+00",9376.76,9398.11,9360.13,9381.4,1140.91,1.069938E+7
"2019-11-05 05:00:00+00",9404.24,9404.24,9353.76,9376.76,1003.7,9409645
"2019-11-05 04:00:00+00",9427.52,9427.81,9385.57,9404.24,1577.48,1.483365E+7
"2019-11-05 03:00:00+00",9427.15,9454.95,9400.06,9427.52,1764.17,16627731
"2019-11-05 02:00:00+00",9370.89,9449,9369.14,9427.15,1762.07,16589024
"2019-11-05 01:00:00+00",9393.35,9399.84,9353.45,9370.89,1669.66,15642699
"2019-11-05 00:00:00+00",9364.14,9418.61,9356.44,9393.35,1910.29,1.795043E+7
"2019-11-04 23:00:00+00",9412.85,9424.89,9338,9364.14,2462.23,23105954
"2019-11-04 22:00:00+00",9446.75,9465,9412,9412.85,2033.56,19188454
"2019-11-04 21:00:00+00",9262.63,9513.68,9260,9446.75,8185.31,7.726764E+7
"2019-11-04 20:00:00+00",9264.02,9281.83,9245.17,9262.63,1006.82,9.32208E+6
"2019-11-04 19:00:00+00",9312.01,9313.71,9255,9264.02,1450.78,13467757
"2019-11-04 18:00:00+00",9299.01,9321.79,9296.71,9312.01,1295.07,12055082
"2019-11-04 17:00:00+00",9295.16,9325,9277,9299.01,2439.85,22700234
"2019-11-04 16:00:00+00",9299.04,9315,9264.76,9295.16,2172.86,2.018363E+7
"2019-11-04 15:00:00+00",9243.94,9324.41,9242.73,9299.04,2553.54,23705806
"2019-11-04 14:00:00+00",9235.08,9259,9235.08,9243.94,1013.54,9370858
"2019-11-04 13:00:00+00",9260.2,9279.99,9228,9235.08,2093.08,19358918
"2019-11-04 12:00:00+00",9199.96,9273,9198.86,9260.2,2603.38,2.405326E+7
"2019-11-04 11:00:00+00",9173.5,9220.77,9172.31,9199.96,1814.85,16690967
"2019-11-04 10:00:00+00",9155.87,9175,9152.77,9173.5,900.69,8252778
"2019-11-04 09:00:00+00",9179.42,9194.59,9143.68,9155.87,1135.42,10414471
"2019-11-04 08:00:00+00",9160.22,9197.34,9160.22,9179.42,1813.63,16648147
"2019-11-04 07:00:00+00",9141.04,9171.76,9133.71,9160.22,829.15,7593459.5
"2019-11-04 06:00:00+00",9132.64,9158.83,9125.96,9141.04,1048.86,9593013
"2019-11-04 05:00:00+00",9152.73,9154.91,9115.84,9132.64,837.96,7655331
"2019-11-04 04:00:00+00",9156.81,9170,9133,9152.73,580.43,5310794.5
"2019-11-04 03:00:00+00",9158.04,9180.95,9144.4,9156.81,632.35,5794604
"2019-11-04 02:00:00+00",9165.74,9168.42,9136,9158.04,726.47,6649597
"2019-11-04 01:00:00+00",9194.71,9209.82,9145.62,9165.74,830.02,7616826.5
"2019-11-04 00:00:00+00",9203.44,9236,9183.59,9194.71,955.44,8795488
"2019-11-03 23:00:00+00",9145.31,9214.99,9142.98,9203.44,1329.57,12200125
"2019-11-03 22:00:00+00",9151.73,9171.99,9066.14,9145.31,1957.32,1.784128E+7
"2019-11-03 21:00:00+00",9135.12,9159.44,9133.56,9151.73,515.53,4716259
"2019-11-03 20:00:00+00",9157.82,9174.06,9133.03,9135.12,460.82,4219896
"2019-11-03 19:00:00+00",9157.51,9163.08,9130.67,9157.82,669.77,6125189
"2019-11-03 18:00:00+00",9164.44,9167,9112.95,9157.51,1156.85,10571585
"2019-11-03 17:00:00+00",9177.68,9180,9146.01,9164.44,756.79,6937343.5
"2019-11-03 16:00:00+00",9145.79,9182.04,9130,9177.68,832.53,7630045
"2019-11-03 15:00:00+00",9163.76,9186.63,9135.04,9145.79,1018.82,9330265
"2019-11-03 14:00:00+00",9150.08,9179.32,9132.04,9163.76,747.33,6839923.5
"2019-11-03 13:00:00+00",9156.52,9165,9101,9150.08,1329.26,12145235
"2019-11-03 12:00:00+00",9142.35,9173.15,9120,9156.52,1167.88,1.068511E+7
"2019-11-03 11:00:00+00",9212.8,9216.85,9109,9142.35,2575.71,23565848
"2019-11-03 10:00:00+00",9214.12,9237.89,9200,9212.8,806.02,7431496.5
"2019-11-03 09:00:00+00",9239.61,9241,9182,9214.12,1724.8,15896796
"2019-11-03 08:00:00+00",9262.32,9272,9236.57,9239.61,669.34,6194137
"2019-11-03 07:00:00+00",9263.05,9284.59,9251.57,9262.32,575.14,5329559
"2019-11-03 06:00:00+00",9260.24,9271.15,9225.01,9263.05,1009.33,9338242
"2019-11-03 05:00:00+00",9330.32,9330.4,9241,9260.24,1857.01,17223882
"2019-11-03 04:00:00+00",9356.4,9359.54,9314.19,9330.32,1098.41,1.024939E+7
"2019-11-03 03:00:00+00",9315.14,9362.57,9311.65,9356.4,1259.07,11761905
"2019-11-03 02:00:00+00",9302.78,9318.38,9299.09,9315.14,496.11,4618188
"2019-11-03 01:00:00+00",9289.52,9340.35,9288.11,9302.78,958.92,8928031
"2019-11-03 00:00:00+00",9287.55,9298.24,9277.17,9289.52,508.16,4719588
"2019-11-02 23:00:00+00",9271.97,9299.77,9270.52,9287.55,300.43,2789623
"2019-11-02 22:00:00+00",9303.26,9303.52,9271.02,9271.97,505.52,4692379
"2019-11-02 21:00:00+00",9315.92,9318.73,9281.43,9303.26,628.41,5840784.5
"2019-11-02 20:00:00+00",9285,9320,9269,9315.92,822.29,7644915
"2019-11-02 19:00:00+00",9288.39,9304,9264.59,9285,947.38,8796294
"2019-11-02 18:00:00+00",9311.11,9330,9281,9288.39,956.19,8899143
"2019-11-02 17:00:00+00",9324.36,9338.81,9294.77,9311.11,1105.35,10300413
"2019-11-02 16:00:00+00",9311.71,9324.39,9273.15,9324.36,1673.79,15563547
"2019-11-02 15:00:00+00",9350.24,9353.98,9308.88,9311.71,1404.35,13103519
"2019-11-02 14:00:00+00",9323.54,9373.74,9291.29,9350.24,2848.92,26577156
"2019-11-02 13:00:00+00",9241.14,9350,9201.02,9323.54,3892.62,36116692
"2019-11-02 12:00:00+00",9214.91,9255,9214.84,9241.14,1119.79,10343688
"2019-11-02 11:00:00+00",9208.9,9221,9201.55,9214.91,727.85,6705767
"2019-11-02 10:00:00+00",9202.01,9224.35,9200.03,9208.9,672.12,6192507
"2019-11-02 09:00:00+00",9213.97,9240.59,9194.19,9202.01,1268.17,1.168613E+7
"2019-11-02 08:00:00+00",9203.97,9220,9191.47,9213.97,601.9,5541818
"2019-11-02 07:00:00+00",9216.7,9224.35,9186.21,9203.97,822.38,7571409
"2019-11-02 06:00:00+00",9200,9227.99,9191.02,9216.7,567.79,5229984.5
"2019-11-02 05:00:00+00",9236.67,9242.95,9196,9200,930.65,8577117
"2019-11-02 04:00:00+00",9249.88,9251.01,9225.07,9236.67,984.03,9093485
"2019-11-02 03:00:00+00",9238.38,9249.98,9209.99,9249.88,908.07,8380571
"2019-11-02 02:00:00+00",9243.54,9270.76,9224.03,9238.38,1711.05,15819799
"2019-11-02 01:00:00+00",9231.61,9265.29,9209.16,9243.54,1035.29,9566098
"2019-11-02 00:00:00+00",9188.5,9246.97,9184.82,9231.61,1263,11648902
"2019-11-01 23:00:00+00",9259.21,9277.16,9183.67,9188.5,1566.15,14447628
"2019-11-01 22:00:00+00",9190.25,9275,9180,9259.21,1749.95,16141324
"2019-11-01 21:00:00+00",9170.49,9209,9167.15,9190.25,1217.96,1.119076E+7
